time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),,,
2014-08-07T13:09:23.80Z,46.4209861,17.7239660,4296.959,54.13,-12.67,-2.06,18.468,26.074,3.41,3,4
2014-08-07T13:09:24.00Z,46.4210800,17.7239388,4298.410,54.51,-11.47,-2.38,18.353,25.818,3.41,3,4
2014-08-07T13:09:24.20Z,46.4211817,17.7239062,4298.570,54.72,-11.88,-2.24,18.029,25.143,3.34,3,4
2014-08-07T13:09:24.40Z,46.4212797,17.7238760,4299.203,54.68,-11.71,-2.09,17.732,24.530,3.31,3,4
2014-08-07T13:09:24.60Z,46.4213739,17.7238464,4300.142,54.12,-11.48,-2.02,17.543,23.982,3.34,3,4
2014-08-07T13:09:24.80Z,46.4214732,17.7238119,4299.921,53.89,-11.67,-1.49,17.146,23.314,3.30,3,4
2014-08-07T13:09:25.00Z,46.4215661,17.7237803,4301.233,53.52,-12.02,-1.68,16.870,22.739,3.25,3,4
2014-08-07T13:09:25.20Z,46.4216566,17.7237531,4303.008,53.77,-10.95,-1.74,16.564,22.171,3.21,3,4
2014-08-07T13:09:25.40Z,46.4217621,17.7237188,4302.262,54.64,-11.29,-1.05,16.400,21.781,3.28,3,4
2014-08-07T13:09:25.60Z,46.4218647,17.7236876,4301.131,54.57,-11.31,-0.10,16.284,21.701,3.28,3,4
2014-08-07T13:09:25.80Z,46.4219749,17.7236550,4298.528,55.30,-11.17,1.47,16.188,21.644,3.35,3,4
2014-08-07T13:09:26.00Z,46.4220748,17.7236281,4297.736,54.31,-10.61,1.60,15.809,21.544,3.19,3,4
2014-08-07T13:09:26.20Z,46.4221676,17.7236097,4298.718,54.03,-8.19,1.14,15.010,20.162,2.89,3,4
2014-08-07T13:09:26.40Z,46.4222556,17.7235928,4300.190,53.56,-6.94,0.91,14.375,19.074,2.69,3,4
2014-08-07T13:09:26.60Z,46.4223396,17.7235784,4302.188,51.90,-7.05,0.08,14.006,18.550,2.68,3,4
2014-08-07T13:09:26.80Z,46.4224088,17.7235688,4305.469,48.64,-6.38,-0.84,13.696,17.870,2.85,3,4
2014-08-07T13:09:27.00Z,46.4224700,17.7235598,4309.735,44.81,-6.17,-2.54,13.341,17.355,2.76,3,4
2014-08-07T13:09:27.20Z,46.4225401,17.7235404,4311.323,42.55,-7.96,-2.42,13.137,17.110,2.87,3,4
2014-08-07T13:09:27.40Z,46.4226175,17.7235027,4310.632,40.78,-11.63,-1.18,12.882,16.767,3.00,3,4
2014-08-07T13:09:27.60Z,46.4226933,17.7234619,4309.690,39.98,-13.20,0.15,12.623,16.413,3.04,3,4
2014-08-07T13:09:27.80Z,46.4227696,17.7234184,4308.264,39.78,-14.10,1.39,12.373,16.068,3.05,3,4
2014-08-07T13:09:28.00Z,46.4228442,17.7233755,4306.390,39.02,-14.39,2.87,12.042,15.632,3.01,3,4
2014-08-07T13:09:28.20Z,46.4229181,17.7233314,4304.364,38.46,-15.05,4.30,11.742,15.220,3.00,3,4
2014-08-07T13:09:28.40Z,46.4229890,17.7232866,4302.337,38.02,-15.44,5.58,11.524,14.844,3.02,3,4
2014-08-07T13:09:28.60Z,46.4230581,17.7232409,4299.846,37.38,-15.88,7.08,11.323,14.493,3.04,3,4
2014-08-07T13:09:28.80Z,46.4231231,17.7231943,4297.789,36.82,-16.56,8.79,11.070,13.911,3.03,3,4
2014-08-07T13:09:29.00Z,46.4231887,17.7231448,4295.042,36.31,-17.46,10.43,10.845,13.396,3.02,3,4
2014-08-07T13:09:29.20Z,46.4232549,17.7230935,4291.682,35.54,-18.24,11.67,10.712,13.147,3.04,3,4
2014-08-07T13:09:29.40Z,46.4233174,17.7230410,4288.261,34.37,-19.19,12.82,10.513,12.900,2.99,3,4
2014-08-07T13:09:29.60Z,46.4233787,17.7229852,4284.498,33.50,-20.08,13.97,10.357,12.678,2.98,3,4
2014-08-07T13:09:29.80Z,46.4234382,17.7229285,4280.705,32.66,-20.98,15.03,10.247,12.478,2.99,3,4
2014-08-07T13:09:30.00Z,46.4234966,17.7228700,4276.452,31.91,-21.67,16.16,10.136,12.291,2.97,3,4
2014-08-07T13:09:30.20Z,46.4235542,17.7228104,4271.939,31.29,-22.20,17.33,10.065,12.125,3.00,3,4
2014-08-07T13:09:30.40Z,46.4236112,17.7227477,4266.924,30.48,-23.04,18.64,9.975,11.881,2.98,3,4
2014-08-07T13:09:30.60Z,46.4236662,17.7226846,4261.819,29.60,-23.79,19.84,9.901,11.669,2.97,3,4
2014-08-07T13:09:30.80Z,46.4237190,17.7226195,4256.530,28.74,-24.60,21.02,9.836,11.475,2.95,3,4
2014-08-07T13:09:31.00Z,46.4237689,17.7225527,4251.406,27.79,-25.41,21.77,9.800,11.442,2.95,3,4
2014-08-07T13:09:31.20Z,46.4238174,17.7224840,4246.071,26.75,-26.30,22.48,9.766,11.412,2.93,3,4
2014-08-07T13:09:31.40Z,46.4238643,17.7224126,4240.473,25.72,-27.11,23.27,9.737,11.393,2.91,3,4
2014-08-07T13:09:31.60Z,46.4239088,17.7223404,4235.006,24.82,-27.83,23.98,9.712,11.382,2.90,3,4
2014-08-07T13:09:31.80Z,46.4239520,17.7222675,4229.133,24.09,-28.32,25.00,9.677,11.377,2.87,3,4
2014-08-07T13:09:32.00Z,46.4239948,17.7221926,4222.836,23.20,-28.97,25.91,9.646,11.376,2.84,3,4
2014-08-07T13:09:32.20Z,46.4240361,17.7221135,4216.420,22.21,-29.99,26.61,9.607,11.378,2.81,3,4
2014-08-07T13:09:32.40Z,46.4240763,17.7220341,4209.756,21.34,-30.85,27.57,9.535,11.229,2.72,3,4
2014-08-07T13:09:32.60Z,46.4241144,17.7219524,4203.112,20.57,-31.54,28.39,9.470,11.091,2.69,3,4
2014-08-07T13:09:32.80Z,46.4241488,17.7218689,4197.001,19.75,-32.16,28.96,9.393,10.956,2.64,3,4
2014-08-07T13:09:33.00Z,46.4241826,17.7217834,4190.674,18.83,-33.10,29.51,9.320,10.829,2.59,3,4
2014-08-07T13:09:33.20Z,46.4242166,17.7216963,4183.883,18.17,-33.62,30.08,9.251,10.708,2.56,3,4
2014-08-07T13:09:33.40Z,46.4242480,17.7216069,4177.514,17.34,-34.49,30.37,9.187,10.597,2.52,3,4
2014-08-07T13:09:33.60Z,46.4242791,17.7215143,4170.999,16.30,-35.35,30.77,9.109,10.489,2.48,3,4
2014-08-07T13:09:33.80Z,46.4243067,17.7214200,4164.842,15.68,-36.14,30.94,9.036,10.388,2.45,3,4
2014-08-07T13:09:34.00Z,46.4243344,17.7213228,4157.950,14.70,-36.70,31.27,8.973,10.294,2.40,3,4
2014-08-07T13:09:34.20Z,46.4243603,17.7212244,4151.129,13.86,-37.38,31.55,8.914,10.206,2.36,3,4
2014-08-07T13:09:34.40Z,46.4243827,17.7211267,4144.370,12.89,-38.11,31.64,8.843,10.117,2.28,3,4
2014-08-07T13:09:34.60Z,46.4244019,17.7210262,4137.474,11.68,-38.78,31.83,8.775,10.036,2.23,3,4
2014-08-07T13:09:34.80Z,46.4244190,17.7209253,4130.759,10.71,-39.20,32.00,8.708,10.004,2.20,3,4
2014-08-07T13:09:35.00Z,46.4244320,17.7208266,4123.801,9.39,-39.48,32.31,8.658,9.978,2.17,3,4
2014-08-07T13:09:35.20Z,46.4244440,17.7207250,4117.055,7.96,-39.89,32.38,8.614,9.955,2.15,3,4
2014-08-07T13:09:35.40Z,46.4244537,17.7206232,4110.450,6.74,-40.06,32.40,8.572,9.933,2.12,3,4
2014-08-07T13:09:35.60Z,46.4244614,17.7205201,4103.932,5.38,-40.28,32.48,8.535,9.915,2.09,3,4
2014-08-07T13:09:35.80Z,46.4244662,17.7204161,4097.239,4.25,-40.68,32.58,8.499,9.896,2.07,3,4
2014-08-07T13:09:36.00Z,46.4244687,17.7203123,4090.579,3.07,-40.85,32.62,8.467,9.879,2.04,3,4
2014-08-07T13:09:36.20Z,46.4244686,17.7202077,4084.085,1.76,-41.07,32.50,8.450,9.907,2.06,3,4
2014-08-07T13:09:36.40Z,46.4244674,17.7201018,4077.586,0.66,-41.02,32.46,8.448,9.939,2.07,3,4
2014-08-07T13:09:36.60Z,46.4244646,17.7199948,4071.176,-0.36,-41.33,32.27,8.422,9.923,1.99,3,4
2014-08-07T13:09:36.80Z,46.4244587,17.7198883,4064.876,-1.23,-41.53,32.11,8.396,9.907,1.96,3,4
2014-08-07T13:09:37.00Z,46.4244514,17.7197804,4058.665,-2.23,-41.74,31.99,8.371,9.893,1.92,3,4
2014-08-07T13:09:37.20Z,46.4244438,17.7196723,4052.267,-3.24,-41.81,31.95,8.346,9.880,1.90,3,4
2014-08-07T13:09:37.40Z,46.4244324,17.7195651,4046.141,-4.44,-41.90,31.64,8.313,9.867,1.85,3,4
2014-08-07T13:09:37.60Z,46.4244211,17.7194567,4040.052,-5.28,-42.10,31.37,8.280,9.855,1.83,3,4
2014-08-07T13:09:37.80Z,46.4244076,17.7193488,4033.773,-6.17,-42.12,31.36,8.251,9.843,1.81,3,4
2014-08-07T13:09:38.00Z,46.4243916,17.7192412,4027.521,-7.19,-41.94,31.34,8.221,9.830,1.79,3,4
2014-08-07T13:09:38.20Z,46.4243723,17.7191339,4021.457,-8.63,-41.90,31.23,8.179,9.759,1.74,3,4
2014-08-07T13:09:38.40Z,46.4243504,17.7190281,4015.369,-10.29,-41.24,31.12,8.129,9.689,1.70,3,4
2014-08-07T13:09:38.60Z,46.4243270,17.7189229,4009.044,-11.70,-41.02,31.26,8.080,9.623,1.67,3,4
2014-08-07T13:09:38.80Z,46.4243015,17.7188189,4002.785,-12.97,-40.36,31.35,8.049,9.618,1.71,3,4
2014-08-07T13:09:39.00Z,46.4242741,17.7187160,3996.398,-14.36,-39.88,31.47,8.021,9.615,1.71,3,4
2014-08-07T13:09:39.20Z,46.4242447,17.7186141,3990.031,-15.53,-39.44,31.56,8.006,9.565,1.72,3,4
2014-08-07T13:09:39.40Z,46.4242131,17.7185137,3983.603,-16.85,-38.86,31.70,7.994,9.518,1.70,3,4
2014-08-07T13:09:39.60Z,46.4241794,17.7184147,3977.141,-18.07,-38.38,31.80,7.984,9.470,1.69,3,4
2014-08-07T13:09:39.80Z,46.4241429,17.7183174,3970.713,-19.40,-37.75,31.87,7.975,9.425,1.68,3,4
2014-08-07T13:09:40.00Z,46.4241035,17.7182213,3964.330,-20.68,-37.27,31.91,7.953,9.379,1.65,3,4
2014-08-07T13:09:40.20Z,46.4240614,17.7181278,3957.851,-22.20,-36.32,32.01,7.932,9.337,1.64,3,4
2014-08-07T13:09:40.40Z,46.4240179,17.7180351,3951.391,-23.25,-35.91,32.12,7.919,9.300,1.64,3,4
2014-08-07T13:09:40.60Z,46.4239718,17.7179445,3944.924,-24.49,-35.23,32.18,7.899,9.264,1.63,3,4
2014-08-07T13:09:40.80Z,46.4239242,17.7178547,3938.491,-25.45,-34.82,32.22,7.868,9.227,1.60,3,4
2014-08-07T13:09:41.00Z,46.4238743,17.7177663,3932.060,-26.51,-34.28,32.31,7.838,9.193,1.60,3,4
2014-08-07T13:09:41.20Z,46.4238227,17.7176793,3925.695,-27.47,-33.78,32.30,7.810,9.160,1.60,3,4
2014-08-07T13:09:41.40Z,46.4237696,17.7175936,3919.326,-28.43,-33.28,32.27,7.783,9.129,1.60,3,4
2014-08-07T13:09:41.60Z,46.4237144,17.7175097,3912.950,-29.48,-32.64,32.30,7.758,9.101,1.60,3,4
2014-08-07T13:09:41.80Z,46.4236584,17.7174270,3906.592,-30.21,-32.09,32.26,7.742,9.076,1.60,3,4
2014-08-07T13:09:42.00Z,46.4236005,17.7173461,3900.169,-31.13,-31.50,32.34,7.729,9.052,1.61,3,4
2014-08-07T13:09:42.20Z,46.4235414,17.7172670,3893.865,-31.83,-30.76,32.25,7.718,9.030,1.62,3,4
2014-08-07T13:09:42.40Z,46.4234816,17.7171882,3887.529,-32.46,-30.62,32.24,7.726,9.014,1.66,3,4
2014-08-07T13:09:42.60Z,46.4234208,17.7171110,3881.068,-33.11,-30.04,32.36,7.734,9.000,1.67,3,4
2014-08-07T13:09:42.80Z,46.4233585,17.7170348,3874.511,-33.92,-29.66,32.58,7.744,8.989,1.68,3,4
2014-08-07T13:09:43.00Z,46.4232949,17.7169593,3868.052,-34.60,-29.32,32.58,7.754,9.017,1.69,3,4
2014-08-07T13:09:43.20Z,46.4232299,17.7168847,3861.570,-35.35,-28.94,32.63,7.748,9.043,1.66,3,4
2014-08-07T13:09:43.40Z,46.4231644,17.7168104,3855.098,-35.82,-28.76,32.63,7.740,9.070,1.65,3,4
2014-08-07T13:09:43.60Z,46.4230976,17.7167369,3848.560,-36.49,-28.50,32.71,7.733,9.095,1.66,3,4
2014-08-07T13:09:43.80Z,46.4230299,17.7166644,3841.960,-37.07,-28.13,32.82,7.725,9.119,1.66,3,4
2014-08-07T13:09:44.00Z,46.4229605,17.7165937,3835.427,-37.69,-27.51,32.87,7.719,9.144,1.67,3,4
2014-08-07T13:09:44.20Z,46.4228906,17.7165235,3828.684,-38.53,-27.27,33.05,7.713,9.168,1.68,3,4
2014-08-07T13:09:44.40Z,46.4228199,17.7164538,3821.907,-39.04,-26.95,33.24,7.686,9.188,1.64,3,4
2014-08-07T13:09:44.60Z,46.4227481,17.7163852,3815.290,-39.45,-26.51,33.26,7.662,9.207,1.64,3,4
2014-08-07T13:09:44.80Z,46.4226756,17.7163175,3808.628,-39.94,-26.18,33.27,7.644,9.231,1.67,3,4
2014-08-07T13:09:45.00Z,46.4226021,17.7162509,3802.000,-40.43,-25.82,33.27,7.628,9.254,1.68,3,4
2014-08-07T13:09:45.20Z,46.4225273,17.7161855,3795.437,-41.05,-25.35,33.20,7.614,9.276,1.68,3,4
2014-08-07T13:09:45.40Z,46.4224527,17.7161202,3788.743,-41.36,-25.17,33.24,7.603,9.299,1.69,3,4
2014-08-07T13:09:45.60Z,46.4223762,17.7160562,3782.189,-41.93,-24.80,33.21,7.593,9.324,1.69,3,4
2014-08-07T13:09:45.80Z,46.4222990,17.7159930,3775.787,-42.24,-24.46,33.00,7.592,9.349,1.71,3,4
2014-08-07T13:09:46.00Z,46.4222217,17.7159303,3769.188,-42.65,-24.25,33.02,7.593,9.374,1.72,3,4
2014-08-07T13:09:46.20Z,46.4221425,17.7158686,3762.786,-43.28,-23.97,32.85,7.594,9.396,1.73,3,4
2014-08-07T13:09:46.40Z,46.4220626,17.7158073,3756.544,-43.68,-23.73,32.54,7.597,9.419,1.73,3,4
2014-08-07T13:09:46.60Z,46.4219823,17.7157469,3750.300,-43.98,-23.43,32.32,7.614,9.441,1.78,3,4
2014-08-07T13:09:46.80Z,46.4219023,17.7156868,3743.917,-44.21,-23.23,32.27,7.631,9.462,1.79,3,4
2014-08-07T13:09:47.00Z,46.4218209,17.7156279,3737.600,-44.64,-22.91,32.20,7.624,9.477,1.73,3,4
2014-08-07T13:09:47.20Z,46.4217400,17.7155695,3731.234,-44.82,-22.59,32.16,7.619,9.483,1.72,3,4
2014-08-07T13:09:47.40Z,46.4216582,17.7155120,3724.932,-45.06,-22.31,32.08,7.601,9.435,1.73,3,4
2014-08-07T13:09:47.60Z,46.4215758,17.7154554,3718.459,-45.48,-21.98,32.19,7.587,9.393,1.73,3,4
2014-08-07T13:09:47.80Z,46.4214930,17.7153992,3711.939,-45.83,-21.82,32.35,7.581,9.353,1.76,3,4
2014-08-07T13:09:48.00Z,46.4214091,17.7153448,3705.435,-46.23,-21.22,32.44,7.576,9.313,1.77,3,4
2014-08-07T13:09:48.20Z,46.4213247,17.7152921,3699.034,-46.49,-20.58,32.37,7.579,9.278,1.81,3,4
2014-08-07T13:09:48.40Z,46.4212405,17.7152405,3692.460,-46.72,-20.12,32.47,7.585,9.246,1.83,3,4
2014-08-07T13:09:48.60Z,46.4211550,17.7151900,3685.781,-47.29,-19.87,32.70,7.604,9.262,1.84,3,4
2014-08-07T13:09:48.80Z,46.4210700,17.7151403,3679.065,-47.34,-19.34,32.84,7.612,9.230,1.85,3,4
2014-08-07T13:09:49.00Z,46.4209841,17.7150918,3672.322,-47.73,-18.92,32.93,7.633,9.201,1.90,3,4
2014-08-07T13:09:49.20Z,46.4208981,17.7150443,3665.498,-47.96,-18.49,33.11,7.643,9.174,1.88,3,4
2014-08-07T13:09:49.40Z,46.4208100,17.7149975,3658.768,-48.58,-18.38,33.24,7.665,9.195,1.88,3,4
2014-08-07T13:09:49.60Z,46.4207231,17.7149504,3651.933,-48.66,-18.24,33.38,7.685,9.216,1.88,3,4
2014-08-07T13:09:49.80Z,46.4206350,17.7149042,3645.092,-49.00,-18.03,33.54,7.704,9.238,1.89,3,4
2014-08-07T13:09:50.00Z,46.4205468,17.7148581,3638.379,-49.07,-17.87,33.54,7.727,9.266,1.91,3,4
2014-08-07T13:09:50.20Z,46.4204590,17.7148119,3631.580,-49.19,-17.83,33.53,7.740,9.294,1.88,3,4
2014-08-07T13:09:50.40Z,46.4203698,17.7147667,3624.809,-49.42,-17.60,33.63,7.753,9.322,1.88,3,4
2014-08-07T13:09:50.60Z,46.4202789,17.7147224,3618.104,-50.05,-17.40,33.65,7.766,9.348,1.89,3,4
2014-08-07T13:09:50.80Z,46.4201891,17.7146779,3611.305,-50.01,-17.17,33.69,7.780,9.373,1.89,3,4
2014-08-07T13:09:51.00Z,46.4200994,17.7146341,3604.411,-50.17,-17.00,33.77,7.794,9.396,1.90,3,4
2014-08-07T13:09:51.20Z,46.4200090,17.7145906,3597.564,-50.41,-16.92,33.83,7.809,9.420,1.90,3,4
2014-08-07T13:09:51.40Z,46.4199189,17.7145471,3590.601,-50.52,-16.83,33.97,7.824,9.441,1.90,3,4
2014-08-07T13:09:51.60Z,46.4198282,17.7145039,3583.698,-50.61,-16.77,34.06,7.832,9.453,1.89,3,4
2014-08-07T13:09:51.80Z,46.4197360,17.7144621,3576.749,-51.16,-16.55,34.19,7.822,9.414,1.88,3,4
2014-08-07T13:09:52.00Z,46.4196440,17.7144198,3569.883,-51.34,-16.43,34.17,7.812,9.376,1.88,3,4
2014-08-07T13:09:52.20Z,46.4195518,17.7143783,3563.000,-51.47,-16.15,34.17,7.801,9.338,1.88,3,4
2014-08-07T13:09:52.40Z,46.4194586,17.7143372,3556.215,-51.86,-16.06,34.08,7.780,9.300,1.85,3,4
2014-08-07T13:09:52.60Z,46.4193644,17.7142971,3549.313,-52.30,-15.72,34.19,7.760,9.265,1.85,3,4
2014-08-07T13:09:52.80Z,46.4192706,17.7142567,3542.542,-52.36,-15.64,34.09,7.740,9.231,1.85,3,4
2014-08-07T13:09:53.00Z,46.4191764,17.7142164,3535.851,-52.46,-15.59,33.94,7.721,9.199,1.85,3,4
2014-08-07T13:09:53.20Z,46.4190816,17.7141766,3529.103,-52.74,-15.52,33.91,7.702,9.168,1.85,3,4
2014-08-07T13:09:53.40Z,46.4189870,17.7141365,3522.486,-52.72,-15.49,33.76,7.680,9.138,1.83,3,4
2014-08-07T13:09:53.60Z,46.4188921,17.7140970,3515.755,-52.92,-15.35,33.73,7.662,9.109,1.84,3,4
2014-08-07T13:09:53.80Z,46.4187972,17.7140575,3509.131,-52.90,-15.27,33.62,7.650,9.091,1.86,3,4
2014-08-07T13:09:54.00Z,46.4187014,17.7140188,3502.428,-53.31,-15.14,33.59,7.650,9.077,1.88,3,4
2014-08-07T13:09:54.20Z,46.4186066,17.7139785,3495.760,-53.28,-15.44,33.48,7.647,9.055,1.88,3,4
2014-08-07T13:09:54.40Z,46.4185124,17.7139370,3489.197,-52.94,-15.81,33.30,7.657,9.038,1.91,3,4
2014-08-07T13:09:54.60Z,46.4184177,17.7138957,3482.664,-52.99,-15.95,33.10,7.668,9.021,1.92,3,4
2014-08-07T13:09:54.80Z,46.4183214,17.7138550,3476.243,-53.38,-15.93,32.86,7.679,9.005,1.92,3,4
2014-08-07T13:09:55.00Z,46.4182269,17.7138122,3469.723,-53.23,-16.31,32.73,7.690,8.992,1.91,3,4
2014-08-07T13:09:55.20Z,46.4181320,17.7137693,3463.116,-53.31,-16.55,32.72,7.699,8.979,1.91,3,4
2014-08-07T13:09:55.40Z,46.4180359,17.7137264,3456.730,-53.45,-16.61,32.57,7.702,8.967,1.90,3,4
2014-08-07T13:09:55.60Z,46.4179399,17.7136830,3450.422,-53.49,-16.70,32.32,7.691,8.953,1.86,3,4
2014-08-07T13:09:55.80Z,46.4178444,17.7136391,3444.219,-53.29,-16.84,32.05,7.679,8.938,1.84,3,4
2014-08-07T13:09:56.00Z,46.4177488,17.7135959,3437.750,-53.30,-16.79,32.15,7.666,8.923,1.84,3,4
2014-08-07T13:09:56.20Z,46.4176530,17.7135523,3431.423,-53.41,-16.92,32.03,7.651,8.903,1.82,3,4
2014-08-07T13:09:56.40Z,46.4175575,17.7135087,3425.072,-53.38,-16.83,31.88,7.640,8.889,1.84,3,4
2014-08-07T13:09:56.60Z,46.4174611,17.7134655,3418.843,-53.52,-16.73,31.69,7.630,8.877,1.84,3,4
2014-08-07T13:09:56.80Z,46.4173650,17.7134230,3412.557,-53.51,-16.43,31.56,7.607,8.863,1.82,3,4
2014-08-07T13:09:57.00Z,46.4172684,17.7133811,3406.392,-53.55,-16.25,31.42,7.585,8.849,1.81,3,4
2014-08-07T13:09:57.20Z,46.4171719,17.7133397,3400.355,-53.49,-15.99,31.11,7.563,8.835,1.81,3,4
2014-08-07T13:09:57.40Z,46.4170740,17.7132999,3394.551,-53.73,-15.50,30.65,7.551,8.826,1.86,3,4
2014-08-07T13:09:57.60Z,46.4169779,17.7132596,3388.628,-53.44,-15.43,30.37,7.542,8.819,1.87,3,4
2014-08-07T13:09:57.80Z,46.4168809,17.7132199,3382.808,-53.60,-15.41,30.11,7.533,8.810,1.87,3,4
2014-08-07T13:09:58.00Z,46.4167839,17.7131811,3376.961,-53.66,-15.10,29.90,7.514,8.801,1.83,3,4
2014-08-07T13:09:58.20Z,46.4166857,17.7131432,3371.293,-53.91,-14.87,29.61,7.496,8.790,1.83,3,4
2014-08-07T13:09:58.40Z,46.4165883,17.7131055,3365.566,-53.88,-14.65,29.39,7.479,8.780,1.83,3,4
2014-08-07T13:09:58.60Z,46.4164901,17.7130690,3359.910,-54.00,-14.29,29.19,7.462,8.768,1.84,3,4
2014-08-07T13:09:58.80Z,46.4163926,17.7130328,3354.172,-54.00,-14.04,29.05,7.446,8.758,1.84,3,4
2014-08-07T13:09:59.00Z,46.4162944,17.7129974,3348.406,-54.16,-13.76,29.09,7.419,8.746,1.81,3,4
2014-08-07T13:09:59.20Z,46.4161972,17.7129623,3342.580,-54.07,-13.56,29.07,7.391,8.737,1.80,3,4
2014-08-07T13:09:59.40Z,46.4161002,17.7129280,3336.694,-54.07,-13.20,29.09,7.365,8.726,1.81,3,4
2014-08-07T13:09:59.60Z,46.4160026,17.7128944,3331.052,-54.05,-12.96,28.90,7.341,8.716,1.81,3,4
2014-08-07T13:09:59.80Z,46.4159043,17.7128615,3325.373,-54.31,-12.81,28.82,7.316,8.709,1.81,3,4
2014-08-07T13:10:00.00Z,46.4158066,17.7128292,3319.674,-54.22,-12.46,28.72,7.293,8.702,1.81,3,4
2014-08-07T13:10:00.20Z,46.4157102,17.7127969,3313.666,-54.12,-12.36,28.94,7.270,8.694,1.81,3,4
2014-08-07T13:10:00.40Z,46.4156127,17.7127660,3307.738,-54.28,-11.93,29.06,7.249,8.688,1.82,3,4
2014-08-07T13:10:00.60Z,46.4155157,17.7127357,3301.731,-54.30,-11.59,29.22,7.230,8.682,1.82,3,4
2014-08-07T13:10:00.80Z,46.4154187,17.7127065,3295.842,-54.18,-11.14,29.16,7.211,8.677,1.82,3,4
2014-08-07T13:10:01.00Z,46.4153217,17.7126782,3289.789,-54.31,-10.85,29.33,7.194,8.671,1.83,3,4
2014-08-07T13:10:01.20Z,46.4152238,17.7126504,3283.825,-54.46,-10.70,29.46,7.179,8.668,1.83,3,4
2014-08-07T13:10:01.40Z,46.4151265,17.7126232,3277.717,-54.51,-10.40,29.62,7.165,8.664,1.84,3,4
2014-08-07T13:10:01.60Z,46.4150291,17.7125971,3271.725,-54.37,-10.00,29.62,7.152,8.662,1.84,3,4
2014-08-07T13:10:01.80Z,46.4149311,17.7125719,3265.819,-54.50,-9.71,29.54,7.138,8.658,1.84,3,4
2014-08-07T13:10:02.00Z,46.4148329,17.7125477,3259.803,-54.62,-9.35,29.65,7.114,8.653,1.81,3,4
2014-08-07T13:10:02.20Z,46.4147307,17.7125262,3254.386,-54.46,-9.23,29.84,6.214,7.682,1.25,3,8
2014-08-07T13:10:02.40Z,46.4146300,17.7125047,3248.686,-54.54,-8.89,30.02,5.792,7.277,1.21,3,8
2014-08-07T13:10:02.60Z,46.4145300,17.7124835,3243.054,-54.51,-8.61,29.88,5.467,6.966,1.20,3,8
2014-08-07T13:10:02.80Z,46.4144302,17.7124622,3237.289,-54.66,-8.62,30.00,5.215,6.716,1.22,3,8
2014-08-07T13:10:03.00Z,46.4143307,17.7124411,3231.600,-54.67,-8.33,29.81,5.001,6.497,1.22,3,8
2014-08-07T13:10:03.20Z,46.4142314,17.7124204,3225.844,-54.87,-8.12,29.67,4.822,6.309,1.21,3,8
2014-08-07T13:10:03.40Z,46.4141325,17.7123999,3220.053,-54.75,-8.06,29.55,4.665,6.145,1.19,3,8
2014-08-07T13:10:03.60Z,46.4140332,17.7123786,3214.533,-55.00,-8.31,28.89,4.536,6.010,1.20,3,8
2014-08-07T13:10:03.80Z,46.4139342,17.7123574,3208.855,-54.76,-8.20,28.93,4.420,5.882,1.19,3,8
2014-08-07T13:10:04.00Z,46.4138351,17.7123367,3203.348,-54.87,-8.02,28.54,4.304,5.760,1.18,3,8
2014-08-07T13:10:04.20Z,46.4137362,17.7123159,3197.908,-54.80,-8.18,27.96,4.202,5.651,1.18,3,8
2014-08-07T13:10:04.40Z,46.4136374,17.7122948,3192.493,-54.82,-8.23,27.63,4.116,5.560,1.20,3,8
2014-08-07T13:10:04.60Z,46.4135389,17.7122735,3187.015,-54.61,-8.34,27.55,4.039,5.474,1.21,3,8
2014-08-07T13:10:04.80Z,46.4134401,17.7122520,3181.683,-54.84,-8.34,27.23,3.972,5.400,1.21,3,8
2014-08-07T13:10:05.00Z,46.4133415,17.7122308,3176.328,-54.74,-8.21,27.05,3.914,5.336,1.21,3,8
2014-08-07T13:10:05.20Z,46.4132431,17.7122094,3170.870,-54.66,-8.36,27.15,3.861,5.277,1.21,3,8
2014-08-07T13:10:05.40Z,46.4131450,17.7121882,3165.372,-54.57,-8.33,27.26,3.812,5.222,1.21,3,8
2014-08-07T13:10:05.60Z,46.4130468,17.7121675,3159.860,-54.68,-8.03,27.33,3.763,5.163,1.18,3,8
2014-08-07T13:10:05.80Z,46.4129486,17.7121472,3154.359,-54.71,-7.93,27.26,3.717,5.108,1.18,3,8
2014-08-07T13:10:06.00Z,46.4128506,17.7121274,3148.831,-54.69,-7.58,27.22,3.678,5.058,1.18,3,8
2014-08-07T13:10:06.20Z,46.4127528,17.7121082,3143.223,-54.50,-7.43,27.45,3.636,5.007,1.18,3,8
2014-08-07T13:10:06.40Z,46.4126554,17.7120893,3137.606,-54.23,-7.30,27.62,3.598,4.960,1.19,3,8
2014-08-07T13:10:06.60Z,46.4125580,17.7120707,3131.966,-54.31,-7.21,27.77,3.562,4.914,1.19,3,8
2014-08-07T13:10:06.80Z,46.4124607,17.7120523,3126.377,-54.16,-7.11,27.77,3.526,4.868,1.17,3,8
2014-08-07T13:10:07.00Z,46.4123636,17.7120340,3120.814,-54.16,-7.14,27.68,3.489,4.822,1.12,3,8
2014-08-07T13:10:07.20Z,46.4122666,17.7120155,3115.131,-54.12,-7.28,27.87,3.453,4.776,1.12,3,8
